ID_SNIES;Sexo;Estado Civil;Etnia;Discapacidad;Departamento Nacimiento;Programa;Facultad;Tipo Plan;Nombre Plan;PROMEDIO_1er_SEMESTRE;PROMEDIO_2do_SEMESTRE;Desertor;Semestre Ingreso;Edad Ingreso;Cantidad de materias vistas;Cantidad de cursos libres reprobados;Cantidad de cursos libres aprobados;Promedio de las materias;Cantidad de materias perdidas;Cantidad de creditos inscritos;Semestre Ubicación;Desertor Predicción;Probabilidad de deserción
3111-1116;Masculino;Soltero(a);No pertenece;Ninguna;Cundinamarca;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;admon. empresas turisticas y hoteleras;4,35;4,21;No;2;19;62;1,0;4,0;4,138245614035088;0,0;119,0;8,0;No;0,0
4301-1116;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;admon. empresas turisticas y hoteleras;4,06;3,97;No;2;19;63;0,0;6,0;3,797017543859649;2,0;119,0;7,0;No;0,0
9622-1117;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;contaduría pública;contaduría pública;2;contaduria publica;4,12;3,99;No;2;23;27;0,0;2,0;3,9048;2,0;63,0;4,0;No;0,0
420-1117;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;contaduría pública;contaduría pública;2;contaduria publica;3,37;3,39;No;2;19;52;0,0;0,0;3,4038461538461537;8,0;128,0;6,0;No;0,0
6780-11737;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;sociología;ciencias sociales y humanas;2;sociologia;4,46;4,41;No;2;21;43;0,0;0,0;4,391190476190476;0,0;119,0;7,0;No;0,0
6026-12044;Masculino;Soltero(a);No pertenece;Ninguna;Arauca;antropología;ciencias sociales y humanas;2;antropologia;3,96;3,99;No;2;21;40;0,0;0,0;3,793589743589744;4,0;105,0;5,0;No;0,0
1793-12044;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;antropología;ciencias sociales y humanas;2;antropologia;4,16;4,02;No;2;18;48;0,0;0,0;3,987021276595745;2,0;124,0;7,0;No;0,0
1229-12044;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;antropología;ciencias sociales y humanas;2;antropologia;4,74;4,79;No;2;17;56;0,0;0,0;4,643055555555556;0,0;121,0;7,0;No;0,0
3538-12044;Masculino;Soltero(a);No informa;Ninguna;Casanare;antropología;ciencias sociales y humanas;2;antropologia;4,51;4,31;No;2;17;46;0,0;0,0;4,20159090909091;0,0;121,0;7,0;No;0,0
2513-12044;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;antropología;ciencias sociales y humanas;2;antropologia;4,22;4,42;No;2;17;45;0,0;4,0;4,138;0,0;107,0;6,0;No;0,0
722-12044;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;antropología;ciencias sociales y humanas;2;antropologia;3,73;3,89;No;2;18;37;0,0;0,0;3,26;10,0;97,0;4,0;No;0,0
1043-12046;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;psicología;ciencias sociales y humanas;2;psicologia;4,06;3,49;No;2;18;43;0,0;0,0;3,6381395348837207;5,0;107,0;5,0;No;0,0
863-12046;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;psicología;ciencias sociales y humanas;2;psicologia;4,16;3,8;No;2;17;49;0,0;0,0;3,906122448979592;0,0;126,0;7,0;No;0,0
925-12046;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;psicología;ciencias sociales y humanas;2;psicologia;3,96;3,86;No;2;17;49;0,0;0,0;3,886530612244898;1,0;126,0;7,0;No;0,0
830-12047;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;filosofía;ciencias sociales y humanas;2;filosofia;4,34;4,11;No;2;17;44;0,0;0,0;4,185909090909092;0,0;118,0;7,0;No;0,0
1728-12047;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;filosofía;ciencias sociales y humanas;2;filosofia;3,95;3,98;No;2;17;42;0,0;0,0;4,077619047619048;1,0;116,0;7,0;No;0,0
6055-12048;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;historia;ciencias sociales y humanas;2;historia;4,11;3,89;No;1;18;66;0,0;0,0;3,706818181818182;8,0;194,0;6,0;No;0,0
7783-12048;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;historia;ciencias sociales y humanas;2;historia;4,24;3,86;No;2;21;65;0,0;0,0;3,24;13,0;171,0;6,0;No;0,0
12325-12048;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;historia;ciencias sociales y humanas;2;historia;4,56;4,67;No;2;18;59;0,0;0,0;4,217090909090909;0,0;163,0;6,0;No;0,0
2797-19380;Masculino;Soltero(a);No pertenece;Ninguna;Atlántico;geografía;ciencias sociales y humanas;2;geografia;4,19;4,47;No;2;17;50;0,0;0,0;4,057916666666666;1,0;132,0;7,0;No;0,0
2715-52602;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;arqueología;estudios del patrimonio cultural;2;arqueologia;4,05;4,21;No;2;18;44;0,0;0,0;4,159761904761905;0,0;104,0;7,0;No;0,0
12509-52602;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;arqueología;estudios del patrimonio cultural;2;arqueologia;4,02;3,69;No;2;18;41;0,0;0,0;3,888717948717949;4,0;92,0;6,0;No;0,0
12539-1112;Masculino;Soltero(a);No pertenece;Ninguna;Boyacá;derecho;derecho;1;derecho;3,76;3,17;Si;1;18;12;0,0;1,0;3,2681818181818185;3,0;0,0;11,0;Si;1,0
12536-1112;Masculino;Soltero(a);No pertenece;Ninguna;Cundinamarca;derecho;derecho;1;derecho;3,05;3,38;Si;1;17;25;0,0;5,0;3,229;5,0;0,0;12,0;Si;1,0
12473-1112;Masculino;Soltero(a);No pertenece;Ninguna;Norte de Santander;derecho;derecho;1;derecho;4,0;3,95;No;1;19;40;0,0;2,0;3,2608333333333333;11,0;0,0;12,0;No;0,0
12382-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,32;4,17;No;1;18;38;0,0;4,0;3,834;6,0;0,0;12,0;No;0,0
12301-1112;Masculino;Soltero(a);No pertenece;Discapacidad Sensorial - Hipoacusia;Bogotá D.C.;derecho;derecho;1;derecho;4,28;4,15;No;1;17;34;0,0;0,0;3,851612903225807;6,0;0,0;12,0;No;0,0
11206-1112;Masculino;Soltero(a);No pertenece;Ninguna;Cundinamarca;derecho;derecho;1;derecho;3,94;4,21;No;1;34;35;0,0;0,0;3,569714285714286;7,0;0,0;12,0;No;0,0
10657-1112;Masculino;Soltero(a);No pertenece;Ninguna;Atlántico;derecho;derecho;1;derecho;3,34;3,3;No;1;25;19;0,0;0,0;2,8089473684210526;8,0;0,0;12,0;No;0,0
10570-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,04;3,9;No;1;18;38;0,0;3,0;3,0773529411764704;13,0;0,0;12,0;No;0,0
8463-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,33;1,86;Si;1;21;20;0,0;2,0;2,656111111111111;9,0;0,0;12,0;Si;1,0
4332-1112;Masculino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,02;3,02;No;1;19;34;0,0;4,0;2,856333333333333;15,0;0,0;11,0;No;0,0
4227-1112;Masculino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,31;4,45;No;1;19;37;0,0;2,0;3,883333333333333;7,0;0,0;12,0;No;0,0
4208-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,06;3,86;No;1;19;41;0,0;6,0;3,504705882352941;7,0;0,0;12,0;No;0,0
4143-1112;Masculino;Soltero(a);No pertenece;Ninguna;Cundinamarca;derecho;derecho;1;derecho;3,64;3,84;No;1;19;41;0,0;6,0;3,3296969696969696;10,0;0,0;12,0;No;0,0
4132-1112;Masculino;Soltero(a);No pertenece;Ninguna;Norte de Santander;derecho;derecho;1;derecho;4,29;4,28;No;1;17;34;0,0;0,0;3,725151515151516;6,0;0,0;12,0;No;0,0
4119-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,81;3,56;No;1;18;37;0,0;1,0;3,267714285714286;8,0;0,0;12,0;No;0,0
4051-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bolívar;derecho;derecho;1;derecho;4,21;4,1;No;1;17;40;0,0;6,0;3,5175757575757576;7,0;0,0;12,0;No;0,0
4024-1112;Masculino;Soltero(a);No pertenece;Ninguna;Huila;derecho;derecho;1;derecho;3,63;2,92;No;1;18;38;0,0;1,0;3,045945945945946;12,0;0,0;12,0;Si;1,0
3846-1112;Masculino;Soltero(a);No informa;Ninguna;Boyacá;derecho;derecho;1;derecho;3,38;3,4;Si;1;18;27;0,0;0,0;2,6518518518518515;14,0;0,0;12,0;Si;1,0
3728-1112;Masculino;Soltero(a);Comunidad negra;Ninguna;Guaviare;derecho;derecho;1;derecho;3,93;3,93;No;1;17;35;0,0;0,0;3,468529411764706;8,0;0,0;12,0;No;0,0
3704-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bolívar;derecho;derecho;1;derecho;3,98;3,45;Si;1;18;32;0,0;6,0;3,042692307692308;9,0;0,0;12,0;Si;1,0
3686-1112;Masculino;Soltero(a);No pertenece;Ninguna;Cundinamarca;derecho;derecho;1;derecho;4,18;4,15;No;1;17;37;0,0;2,0;3,551764705882353;8,0;0,0;12,0;No;0,0
3671-1112;Masculino;Soltero(a);No informa;Ninguna;Antioquia;derecho;derecho;1;derecho;3,69;3,24;Si;1;16;29;0,0;0,0;2,475862068965517;17,0;0,0;12,0;Si;1,0
3579-1112;Masculino;Soltero(a);No informa;Ninguna;La Guajira;derecho;derecho;1;derecho;3,63;3,52;No;1;17;38;0,0;3,0;3,098181818181818;8,0;0,0;12,0;No;0,0
3549-1112;Masculino;Soltero(a);No informa;Ninguna;La Guajira;derecho;derecho;1;derecho;4,08;4,16;No;1;17;40;0,0;5,0;3,668;7,0;0,0;12,0;No;0,0
3537-1112;Masculino;Soltero(a);No pertenece;Ninguna;Casanare;derecho;derecho;1;derecho;3,76;3,97;No;1;17;38;0,0;1,0;3,153243243243243;10,0;0,0;12,0;No;0,0
3535-1112;Masculino;Soltero(a);No pertenece;Ninguna;Casanare;derecho;derecho;1;derecho;4,05;4,1;No;1;17;35;0,0;1,0;3,678235294117647;6,0;0,0;12,0;No;0,0
3502-1112;Masculino;Soltero(a);No pertenece;Ninguna;Arauca;derecho;derecho;1;derecho;4,04;4,12;No;1;17;38;0,0;3,0;3,534848484848485;7,0;0,0;12,0;No;0,0
3481-1112;Masculino;Soltero(a);No informa;Ninguna;Tolima;derecho;derecho;1;derecho;4,0;4,0;No;1;17;38;0,0;4,0;3,6393548387096777;6,0;0,0;12,0;No;0,0
3462-1112;Masculino;Soltero(a);No pertenece;Ninguna;Tolima;derecho;derecho;1;derecho;4,11;4,03;Si;2;17;25;0,0;0,0;3,76;5,0;0,0;14,0;Si;1,0
3385-1112;Masculino;Soltero(a);No informa;Ninguna;Santander;derecho;derecho;1;derecho;3,81;3,45;No;1;17;41;0,0;4,0;3,1030555555555552;10,0;0,0;12,0;No;0,0
3363-1112;Masculino;Soltero(a);No pertenece;Ninguna;Santander;derecho;derecho;1;derecho;4,39;4,48;No;1;17;45;0,0;10,0;3,7994117647058823;7,0;0,0;12,0;No;0,0
3351-1112;Masculino;Soltero(a);No pertenece;Ninguna;Santander;derecho;derecho;1;derecho;4,24;4,37;No;1;17;40;0,0;4,0;3,662941176470588;8,0;0,0;12,0;No;0,0
3315-1112;Masculino;Soltero(a);No pertenece;Ninguna;Santander;derecho;derecho;1;derecho;4,04;4,06;No;1;17;41;0,0;6,0;3,310857142857143;8,0;0,0;12,0;No;0,0
3308-1112;Masculino;Soltero(a);No pertenece;Ninguna;Norte de Santander;derecho;derecho;1;derecho;3,9;4,32;No;1;17;36;0,0;0,0;3,417222222222222;9,0;0,0;12,0;No;0,0
3256-1112;Masculino;Soltero(a);No informa;Ninguna;Risaralda;derecho;derecho;1;derecho;3,44;3,6;No;1;16;41;0,0;6,0;3,2584848484848483;7,0;0,0;12,0;No;0,0
3239-1112;Masculino;Soltero(a);No pertenece;Ninguna;Nariño;derecho;derecho;1;derecho;3,93;3,79;No;1;17;38;0,0;3,0;3,492058823529412;7,0;0,0;12,0;No;0,0
3237-1112;Masculino;Soltero(a);No pertenece;Ninguna;Nariño;derecho;derecho;1;derecho;4,37;4,32;No;1;16;37;0,0;3,0;3,7075757575757575;6,0;0,0;12,0;No;0,0
3224-1112;Masculino;Soltero(a);No pertenece;Ninguna;Magdalena;derecho;derecho;1;derecho;3,72;3,48;No;1;19;38;0,0;4,0;2,6429411764705883;16,0;0,0;12,0;No;0,0
3216-1112;Masculino;Soltero(a);No informa;Ninguna;Magdalena;derecho;derecho;1;derecho;3,85;4,06;No;1;17;38;0,0;1,0;3,4230555555555555;10,0;0,0;12,0;No;0,0
3168-1112;Masculino;Soltero(a);No pertenece;Ninguna;Huila;derecho;derecho;1;derecho;3,77;3,68;No;1;17;36;0,0;1,0;3,233142857142857;7,0;0,0;12,0;No;0,0
3137-1112;Masculino;Soltero(a);No pertenece;Ninguna;Cundinamarca;derecho;derecho;1;derecho;4,12;3,96;No;1;17;39;0,0;2,0;3,523888888888889;9,0;0,0;12,0;No;0,0
3128-1112;Masculino;Soltero(a);No pertenece;Ninguna;Huila;derecho;derecho;1;derecho;3,81;3,47;Si;1;19;25;0,0;7,0;3,027222222222222;6,0;0,0;12,0;Si;1,0
3089-1112;Masculino;Soltero(a);No pertenece;Ninguna;Cundinamarca;derecho;derecho;1;derecho;4,12;4,35;No;1;17;38;0,0;2,0;3,467714285714286;10,0;0,0;12,0;No;0,0
3068-1112;Masculino;Soltero(a);No pertenece;Ninguna;Cundinamarca;derecho;derecho;1;derecho;3,86;3,67;No;1;18;45;0,0;8,0;3,276388888888889;9,0;0,0;12,0;No;0,0
3018-1112;Masculino;Soltero(a);No informa;Ninguna;Córdoba;derecho;derecho;1;derecho;3,86;3,82;No;1;17;34;0,0;0,0;3,295294117647059;8,0;0,0;12,0;No;0,0
2975-1112;Masculino;Soltero(a);No pertenece;Ninguna;Boyacá;derecho;derecho;1;derecho;3,8;3,22;Si;1;19;29;0,0;3,0;2,808846153846154;10,0;0,0;12,0;Si;1,0
2954-1112;Masculino;Soltero(a);No informa;Ninguna;Caldas;derecho;derecho;1;derecho;4,31;4,39;No;1;17;39;0,0;4,0;3,895757575757576;7,0;0,0;12,0;No;0,0
2950-1112;Masculino;Soltero(a);No informa;Ninguna;Boyacá;derecho;derecho;1;derecho;3,74;3,72;No;1;16;37;0,0;2,0;2,8079411764705884;18,0;0,0;12,0;No;0,0
2915-1112;Masculino;Soltero(a);No pertenece;Ninguna;Boyacá;derecho;derecho;1;derecho;3,1;3,2;Si;1;17;18;0,0;0,0;2,411111111111111;10,0;0,0;12,0;Si;1,0
2903-1112;Masculino;Soltero(a);No informa;Ninguna;Boyacá;derecho;derecho;1;derecho;3,85;3,0;No;1;17;36;0,0;2,0;3,4903030303030307;8,0;0,0;12,0;No;0,0
2876-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bolívar;derecho;derecho;1;derecho;3,42;4,06;No;1;16;44;0,0;7,0;3,205405405405405;11,0;0,0;12,0;No;0,0
2829-1112;Masculino;Soltero(a);No pertenece;Ninguna;Atlántico;derecho;derecho;1;derecho;3,84;4,04;No;1;17;38;0,0;2,0;3,315294117647059;9,0;0,0;12,0;No;0,0
2765-1112;Masculino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,54;3,46;No;1;16;35;0,0;4,0;2,789032258064516;13,0;0,0;12,0;No;0,0
2659-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,99;4,01;No;1;17;40;0,0;5,0;3,2679411764705883;10,0;0,0;12,0;No;0,0
2596-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,0;3,63;No;1;17;42;0,0;7,0;2,7311428571428573;17,0;0,0;12,0;No;0,0
2570-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,6;3,4;No;1;16;23;0,0;4,0;2,901578947368421;8,0;0,0;12,0;No;0,0
2463-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,65;3,38;No;1;17;30;0,0;0,0;2,907;13,0;0,0;12,0;No;0,0
2441-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,99;3,71;No;1;18;41;0,0;5,0;3,316666666666667;9,0;0,0;12,0;No;0,0
2380-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,24;3,93;No;1;17;39;0,0;4,0;3,686;7,0;0,0;12,0;No;0,0
2340-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,19;4,16;No;1;16;37;0,0;2,0;3,7226470588235294;7,0;0,0;12,0;No;0,0
2205-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,81;4,15;No;1;17;36;0,0;2,0;3,685625;7,0;0,0;12,0;No;0,0
2184-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,91;3,49;No;1;17;43;0,0;8,0;3,1979411764705885;9,0;0,0;12,0;No;0,0
2116-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,81;4,78;No;1;17;42;0,0;8,0;4,012083333333334;6,0;0,0;12,0;No;0,0
2096-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,64;3,49;Si;1;18;22;0,0;4,0;2,8672222222222223;6,0;0,0;12,0;Si;1,0
2069-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,82;3,7;No;1;17;38;0,0;3,0;3,249428571428572;9,0;0,0;12,0;No;0,0
2029-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,66;3,78;No;1;17;32;0,0;3,0;3,085862068965517;10,0;0,0;12,0;No;0,0
1960-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,09;3,32;Si;1;19;20;0,0;1,0;2,416315789473684;10,0;0,0;12,0;Si;1,0
1955-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,43;3,31;No;1;17;43;0,0;6,0;3,1567567567567565;10,0;0,0;12,0;No;0,0
1945-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,53;3,2;No;1;17;41;0,0;5,0;2,753055555555556;15,0;0,0;12,0;No;0,0
1929-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,32;4,29;No;1;17;42;0,0;8,0;3,74939393939394;6,0;0,0;12,0;No;0,0
1913-1112;Masculino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,47;3,68;No;1;18;38;0,0;1,0;3,143333333333333;11,0;0,0;12,0;No;0,0
1798-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,81;3,78;No;1;17;35;0,0;0,0;3,202121212121212;10,0;0,0;12,0;No;0,0
1792-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,71;3,6;No;1;17;36;0,0;1,0;3,0473529411764706;11,0;0,0;12,0;No;0,0
1717-1112;Masculino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,21;4,31;No;1;17;41;0,0;6,0;3,610882352941176;7,0;0,0;12,0;No;0,0
1713-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,21;4,22;No;1;18;36;0,0;1,0;3,6994285714285713;7,0;0,0;12,0;No;0,0
1690-1112;Masculino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,0;3,84;No;1;16;38;0,0;4,0;3,553939393939394;6,0;0,0;12,0;No;0,0
1688-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,09;4,08;No;1;16;38;0,0;4,0;3,638125;7,0;0,0;12,0;No;0,0
1675-1112;Masculino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,28;4,26;No;1;18;37;0,0;2,0;3,6805882352941177;7,0;0,0;12,0;No;0,0
1633-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,62;3,49;Si;1;19;30;0,0;1,0;2,947241379310345;11,0;0,0;12,0;Si;1,0
1625-1112;Masculino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,54;3,32;No;1;18;37;0,0;1,0;3,1997222222222224;10,0;0,0;12,0;No;0,0
1593-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,28;4,38;No;1;16;39;0,0;4,0;3,8490625;7,0;0,0;12,0;No;0,0
1568-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,22;4,4;No;1;16;39;0,0;4,0;3,874848484848485;7,0;0,0;12,0;No;0,0
1559-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,28;3,28;Si;1;18;16;0,0;4,0;2,0466666666666664;10,0;0,0;11,0;Si;1,0
1530-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,94;4,09;No;1;17;38;0,0;3,0;3,515;7,0;0,0;12,0;No;0,0
1488-1112;Masculino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,1;4,15;No;2;17;43;0,0;8,0;3,4273529411764705;8,0;0,0;12,0;No;0,0
1412-1112;Masculino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,93;3,75;Si;1;17;32;0,0;4,0;2,5975;14,0;0,0;12,0;Si;1,0
1397-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,8;3,56;No;1;18;36;0,0;0,0;3,0820000000000003;9,0;0,0;12,0;No;0,0
1339-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,1;4,4;No;1;16;39;0,0;4,0;3,642;7,0;0,0;12,0;No;0,0
1223-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,59;4,69;No;1;17;31;0,0;5,0;3,862;6,0;0,0;12,0;No;0,0
1213-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,22;3,73;No;1;18;39;0,0;4,0;3,4670588235294115;9,0;0,0;12,0;No;0,0
1180-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,81;3,93;No;1;17;41;0,0;4,0;3,5240540540540537;9,0;0,0;12,0;No;0,0
1163-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,19;4,16;No;1;17;38;0,0;4,0;3,7269696969696966;6,0;0,0;12,0;No;0,0
1138-1112;Masculino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,09;3,74;No;1;17;36;0,0;1,0;2,694571428571429;16,0;0,0;12,0;No;0,0
1068-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,13;3,82;No;1;16;36;0,0;2,0;3,57375;6,0;0,0;12,0;No;0,0
1019-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,92;3,87;No;1;17;41;0,0;6,0;3,376176470588235;8,0;0,0;12,0;No;0,0
992-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,59;3,85;No;1;18;41;0,0;4,0;3,3816666666666664;9,0;0,0;12,0;No;0,0
939-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,79;3,63;No;1;17;43;0,0;8,0;3,1677142857142857;8,0;0,0;12,0;No;0,0
903-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,85;4,04;No;1;19;36;0,0;1,0;3,3052941176470587;10,0;0,0;12,0;No;0,0
813-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,27;3,9;No;1;17;39;0,0;4,0;3,361764705882353;8,0;0,0;12,0;No;0,0
753-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,4;3,52;No;1;17;36;0,0;1,0;3,0851428571428574;13,0;0,0;12,0;No;0,0
587-1112;Masculino;Soltero(a);No pertenece;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;3,38;3,59;Si;1;18;31;0,0;2,0;2,382068965517241;17,0;0,0;12,0;Si;1,0
451-1112;Masculino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,05;4,14;No;1;17;41;0,0;7,0;3,588709677419355;7,0;0,0;12,0;No;0,0
1590-1112;Masculino;Soltero(a);No informa;Ninguna;Bogotá D.C.;derecho;derecho;1;derecho;4,03;3,73;No;1;17;44;0,0;10,0;3,781470588235294;1,0;0,0;12,0;No;0,0
