Sexo;Estado Civil;Discapacidad;Departamento Nacimiento;Programa;Facultad;Tipo Plan;PROMEDIO_1er_SEMESTRE;PROMEDIO_2do_SEMESTRE;Desertor;Cantidad de materias vistas;Promedio de las materias;Cantidad de materias perdidas;Cantidad de creditos inscritos;Semestre Ubicación
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.1;3.85;No;52;4.220851063829787;0.0;115.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.63;4.6;No;54;4.61452380952381;0.0;113.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.16;4.25;No;52;4.258085106382978;0.0;115.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.6;3.78;No;53;3.5226;6.0;113.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.85;3.71;No;52;3.877755102040816;3.0;115.0;5.0
Masculino;Soltero(a);Ninguna;Antioquia;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.45;4.32;No;53;4.378125;0.0;113.0;5.0
Masculino;Soltero(a);Ninguna;Bolívar;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.21;4.02;No;52;4.294130434782609;0.0;110.0;5.0
Masculino;Soltero(a);Ninguna;Córdoba;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.97;3.94;No;56;3.7386046511627904;4.0;111.0;5.0
Masculino;Soltero(a);Ninguna;Huila;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.01;3.59;No;54;3.943953488372093;0.0;104.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.1;3.94;No;56;4.111836734693878;1.0;116.0;5.0
Masculino;Soltero(a);Ninguna;Atlántico;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.68;3.49;No;50;3.443043478260869;7.0;105.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.77;3.99;No;55;4.278775510204081;0.0;119.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.91;3.39;No;85;4.228823529411764;2.0;166.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.03;4.02;No;81;4.238088235294118;0.0;160.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;sociología;ciencias sociales y humanas;2;3.75;3.99;No;57;3.93719298245614;1.0;162.0;9.0
Masculino;Soltero(a);Ninguna;Chocó;sociología;ciencias sociales y humanas;2;2.98;3.52;Si;20;2.8075;8.0;45.0;2.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;sociología;ciencias sociales y humanas;2;4.34;4.43;No;59;4.352931034482759;0.0;172.0;10.0
Masculino;Soltero(a);Ninguna;Amazonas;sociología;ciencias sociales y humanas;2;3.61;3.69;No;59;4.069137931034483;0.0;172.0;10.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;sociología;ciencias sociales y humanas;2;3.98;3.89;No;54;3.751666666666667;5.0;151.0;8.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;sociología;ciencias sociales y humanas;2;3.71;4.08;No;59;3.9905084745762713;0.0;172.0;10.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;antropología;ciencias sociales y humanas;2;4.25;4.55;Si;40;4.303243243243244;0.0;104.0;7.0
Masculino;Soltero(a);Ninguna;Cundinamarca;antropología;ciencias sociales y humanas;2;4.04;4.43;No;57;4.135714285714285;0.0;150.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;antropología;ciencias sociales y humanas;2;3.79;4.14;No;58;4.05140350877193;0.0;154.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;antropología;ciencias sociales y humanas;2;3.97;4.31;No;62;4.057704918032787;0.0;172.0;10.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;antropología;ciencias sociales y humanas;2;4.03;4.39;No;62;4.317586206896552;0.0;172.0;10.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;psicología;ciencias sociales y humanas;2;4.24;3.64;No;66;3.7695384615384615;5.0;178.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;psicología;ciencias sociales y humanas;2;4.49;4.25;No;66;4.359;0.0;179.0;10.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;psicología;ciencias sociales y humanas;2;4.41;4.44;No;66;4.335357142857143;0.0;165.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;psicología;ciencias sociales y humanas;2;3.39;3.25;No;68;3.6935294117647057;5.0;175.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;psicología;ciencias sociales y humanas;2;3.93;3.94;No;63;4.153548387096774;0.0;168.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;psicología;ciencias sociales y humanas;2;3.98;4.2;Si;15;4.112;0.0;36.0;3.0
Masculino;Soltero(a);Ninguna;Quindío;psicología;ciencias sociales y humanas;2;4.22;4.24;No;60;3.894915254237288;6.0;158.0;8.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;filosofía;ciencias sociales y humanas;2;4.13;4.33;No;60;4.3;0.0;170.0;10.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;historia;ciencias sociales y humanas;2;4.07;4.61;No;46;4.025952380952381;0.0;135.0;5.0
Masculino;Soltero(a);Ninguna;Bolívar;historia;ciencias sociales y humanas;2;3.99;3.66;No;81;4.0428;0.0;238.0;10.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;historia;ciencias sociales y humanas;2;4.01;3.64;No;79;3.939866666666666;2.0;230.0;10.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;geografía;ciencias sociales y humanas;2;3.73;3.74;No;54;3.908518518518519;0.0;148.0;8.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;arqueología;estudios del patrimonio cultural;2;3.81;2.56;No;60;3.2848333333333333;17.0;133.0;6.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;arqueología;estudios del patrimonio cultural;2;4.04;4.32;No;55;3.616727272727272;11.0;122.0;7.0
Masculino;Soltero(a);Ninguna;Antioquia;arqueología;estudios del patrimonio cultural;2;3.89;4.17;No;60;4.222333333333333;1.0;154.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;conservación y restauración del patrimonio cultural mueble;estudios del patrimonio cultural;2;4.13;3.8;No;62;4.265483870967741;0.0;149.0;8.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;3.61;4.27;No;61;4.157037037037036;1.0;140.0;8.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;3.96;4.26;No;61;4.195849056603773;0.0;156.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;3.69;3.93;Si;71;3.953787878787879;3.0;152.0;5.0
Masculino;Soltero(a);Ninguna;Antioquia;comunicación social - periodismo;comunicación social;2;3.62;3.85;Si;29;2.7596;8.0;63.0;2.0
Masculino;Soltero(a);Ninguna;Nariño;comunicación social - periodismo;comunicación social;2;4.14;4.33;No;61;4.135370370370371;0.0;156.0;9.0
Masculino;Soltero(a);Ninguna;Cundinamarca;comunicación social - periodismo;comunicación social;2;3.99;4.06;No;61;4.20925925925926;0.0;156.0;8.0
Masculino;Soltero(a);Ninguna;Risaralda;comunicación social - periodismo;comunicación social;2;3.4;3.98;No;61;4.049454545454545;1.0;157.0;8.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;3.82;4.39;No;61;4.274150943396227;0.0;156.0;8.0
Masculino;Soltero(a);Ninguna;Boyacá;comunicación social - periodismo;comunicación social;2;3.5;4.12;No;62;4.088727272727272;2.0;158.0;8.0
Masculino;Soltero(a);Ninguna;Cundinamarca;comunicación social - periodismo;comunicación social;2;3.75;4.14;No;63;4.045714285714285;2.0;161.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;3.33;3.55;No;62;3.779107142857143;2.0;158.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;3.57;3.83;No;64;3.722631578947369;3.0;144.0;8.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;3.56;4.02;No;61;4.1267924528301885;0.0;156.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;comunicación social - periodismo;comunicación social;2;3.61;3.89;No;62;3.963214285714286;1.0;158.0;7.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;economía;economía;2;3.53;3.74;No;47;3.868936170212766;1.0;164.0;9.0
Masculino;Soltero(a);Ninguna;Putumayo;economía;economía;2;3.46;3.58;No;47;3.648695652173913;5.0;145.0;7.0
Masculino;Soltero(a);Ninguna;Cesar;economía;economía;2;3.65;3.58;No;52;3.948571428571429;0.0;162.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;economía;economía;2;3.45;3.62;No;47;3.765744680851064;1.0;165.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;economía;economía;2;3.43;3.27;Si;33;2.9184375;10.0;97.0;4.0
Masculino;Soltero(a);Ninguna;Santander;economía;economía;2;3.59;3.23;No;45;3.375681818181818;3.0;133.0;7.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;economía;economía;2;4.48;4.49;No;55;4.398181818181818;0.0;144.0;8.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;economía;economía;2;3.48;3.52;No;47;3.315531914893617;6.0;148.0;7.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;economía;economía;2;3.72;3.53;No;50;3.805744680851064;2.0;169.0;9.0
Masculino;Soltero(a);Ninguna;Risaralda;economía;economía;2;4.2;4.24;No;51;4.1684090909090905;0.0;162.0;9.0
Masculino;Soltero(a);Ninguna;Bolívar;economía;economía;2;4.12;3.68;No;49;3.9786666666666655;0.0;162.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.04;4.27;No;67;4.164920634920635;0.0;140.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.44;3.76;Si;32;2.8317241379310345;9.0;64.0;3.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.67;3.73;No;64;3.563389830508475;9.0;131.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.4;3.5;Si;46;3.2393181818181818;12.0;97.0;4.0
Masculino;Soltero(a);Ninguna;Valle del Cauca;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.34;4.39;No;77;4.35258064516129;0.0;138.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.9;3.5;No;73;3.776428571428572;7.0;151.0;5.0
Masculino;Soltero(a);Ninguna;Nariño;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.05;4.0;No;72;4.096060606060606;3.0;149.0;5.0
Masculino;Soltero(a);Ninguna;Huila;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.74;3.76;No;63;3.612131147540984;6.0;135.0;5.0
Masculino;Soltero(a);Ninguna;Bolívar;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.17;4.4;No;71;4.339692307692308;0.0;145.0;5.0
Masculino;Soltero(a);Ninguna;Huila;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.62;3.3;No;63;3.593225806451613;7.0;135.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.61;3.7;No;73;3.74056338028169;5.0;156.0;5.0
Masculino;Soltero(a);Ninguna;Tolima;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.67;3.94;No;68;3.803559322033898;1.0;132.0;5.0
Masculino;Soltero(a);Ninguna;Tolima;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.72;4.04;No;70;3.9592307692307696;0.0;146.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.79;2.92;No;75;3.757605633802817;5.0;157.0;5.0
Masculino;Soltero(a);Ninguna;Santander;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.09;4.22;No;72;4.227966101694915;0.0;134.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.08;4.16;No;61;4.231851851851852;0.0;121.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.45;4.67;No;72;4.46328125;1.0;144.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.24;3.75;No;76;4.013076923076923;2.0;144.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas ;administración de empresas;2;4.07;3.94;No;56;4.078490566037736;1.0;140.0;9.0
Masculino;Soltero(a);Ninguna;Nariño;administración de empresas ;administración de empresas;2;3.37;3.55;Si;14;3.4335714285714287;2.0;31.0;3.0
Masculino;Soltero(a);Ninguna;Putumayo;administración de empresas ;administración de empresas;2;3.71;3.89;No;82;3.684683544303797;5.0;159.0;4.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas ;administración de empresas;2;4.03;3.84;No;55;3.796415094339623;5.0;112.0;7.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas ;administración de empresas;2;3.51;4.02;No;55;3.9130769230769222;0.0;137.0;9.0
Masculino;Soltero(a);Ninguna;Antioquia;administración de empresas ;administración de empresas;2;3.64;3.69;No;55;3.7619607843137257;2.0;122.0;8.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas ;administración de empresas;2;3.93;4.29;No;51;4.249583333333333;1.0;104.0;7.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas ;administración de empresas;2;3.66;3.83;No;62;4.046101694915254;1.0;137.0;8.0
Masculino;Soltero(a);Ninguna;Atlántico;administración de empresas ;administración de empresas;2;4.23;4.22;No;56;4.1407547169811325;1.0;138.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas ;administración de empresas;2;4.02;3.81;No;55;4.055454545454546;0.0;123.0;7.0
Masculino;Soltero(a);Ninguna;Nariño;administración de empresas ;administración de empresas;2;3.03;3.12;Si;20;2.6275;10.0;44.0;3.0
Masculino;Soltero(a);Ninguna;Boyacá;administración de empresas ;administración de empresas;2;4.04;4.0;No;50;4.2004255319148935;0.0;101.0;7.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas ;administración de empresas;2;3.84;3.97;No;54;4.0796;0.0;133.0;9.0
Masculino;Soltero(a);Ninguna;Boyacá;administración de empresas ;administración de empresas;2;3.32;3.19;Si;13;3.227692307692308;4.0;29.0;2.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas ;administración de empresas;2;3.63;3.65;Si;33;3.4909375;5.0;70.0;4.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas ;administración de empresas;2;3.06;3.28;Si;22;3.1066666666666665;7.0;47.0;2.0
Masculino;Soltero(a);Ninguna;Tolima;administración de empresas ;administración de empresas;2;3.39;3.55;Si;31;3.252;9.0;65.0;4.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas ;administración de empresas;2;3.93;3.96;No;55;4.033846153846154;1.0;137.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas ;administración de empresas;2;3.41;3.61;No;56;3.8664;2.0;121.0;8.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas ;administración de empresas;2;3.61;3.36;Si;32;3.536451612903225;4.0;68.0;4.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;3.91;4.26;No;75;4.153030303030303;0.0;145.0;10.0
Masculino;Soltero(a);Ninguna;Putumayo;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;3.5;4.11;No;78;3.910724637681159;3.0;147.0;9.0
Masculino;Soltero(a);Ninguna;Meta;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;3.57;3.86;No;65;3.387833333333333;8.0;128.0;7.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;4.18;4.44;No;77;4.292205882352941;0.0;145.0;10.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;3.97;4.23;No;78;4.106617647058823;2.0;145.0;10.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;4.14;4.51;No;76;4.394705882352941;0.0;145.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.69;3.64;No;51;3.825581395348837;1.0;102.0;4.0
Masculino;Soltero(a);Ninguna;Huila;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.73;3.79;No;56;3.831568627450981;4.0;120.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.93;4.22;No;52;3.992307692307692;0.0;96.0;5.0
Masculino;Soltero(a);Ninguna;Valle del Cauca;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.09;4.25;No;50;4.2105;0.0;100.0;4.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.74;3.76;No;59;3.6867307692307696;4.0;124.0;5.0
Masculino;Soltero(a);Ninguna;Norte de Santander;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.02;3.77;No;55;4.122558139534884;0.0;96.0;4.0
Masculino;Soltero(a);Ninguna;Huila;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.56;3.68;No;31;3.009666666666667;7.0;67.0;4.0
Masculino;Soltero(a);Ninguna;Cundinamarca;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.78;4.22;No;49;4.096956521739131;0.0;109.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.64;3.73;No;51;3.687708333333333;4.0;118.0;5.0
Masculino;Soltero(a);Ninguna;Valle del Cauca;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.91;3.87;No;54;3.954489795918368;3.0;124.0;5.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.49;3.51;No;48;3.640697674418605;6.0;92.0;4.0
Masculino;Soltero(a);Ninguna;Huila;sociología;ciencias sociales y humanas;2;3.39;3.79;Si;21;3.247142857142857;5.0;58.0;3.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;antropología;ciencias sociales y humanas;2;3.76;4.26;No;58;4.026666666666667;0.0;154.0;9.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;antropología;ciencias sociales y humanas;2;4.16;4.39;No;52;4.271599999999999;0.0;138.0;8.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;antropología;ciencias sociales y humanas;2;3.43;3.85;Si;21;3.2523809523809524;5.0;52.0;2.0
Masculino;Soltero(a);Ninguna;Bogotá D.C.;antropología;ciencias sociales y humanas;2;3.84;4.28;No;58;3.747368421052632;3.0;157.0;9.0
Masculino;Soltero(a);Ninguna;Boyacá;psicología;ciencias sociales y humanas;2;3.89;3.95;No;62;3.934098360655738;1.0;161.0;9.0
